"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG15","SG93","SG102","SG2","SG10","SG9","SG118","SG81","SG5","SG101","SG65","SG107","SG109","SG3","SG66","SG12","SG27","SG6","SG91","SG82","SG11","SG16","SG131","SG79","SG1","SG64","SG4","SG13","SG14","SG46","SG108","SG78","SG7","SG80","SG8","up","down"
"286","PGEN_.00g155150",18.822148580027,4.33773555194238,1.05318231244471,4.11869388679095,3.81025902929966e-05,0.00435313354971273,9,14,1,26,55,20,23,17,8,17,25,10,15,5,23,41,11,7,20,6,48,5,14,30,13,4,10,2,8,24,9,15,90,11,29,TRUE,FALSE
"287","PGEN_.00g085950",110.256418830109,2.3356198098425,0.560366353520112,4.16802292851916,3.07253034331729e-05,0.00367905965051252,164,103,70,153,104,120,91,67,105,96,107,129,48,115,113,129,48,86,188,71,181,93,68,153,102,97,46,98,73,146,71,187,327,53,111,TRUE,FALSE
"288","PGEN_.00g109090",6.69937346253949,6.2304744039473,1.53053675462128,4.07077738259804,4.68565110942878e-05,0.00511845730401023,3,3,1,11,20,4,9,0,1,8,12,5,3,4,0,14,2,0,3,2,42,5,1,3,4,2,5,0,1,12,6,4,32,2,8,TRUE,FALSE
"289","PGEN_.00g130110",37.4525298571288,3.47992515213076,1.08287234427328,3.21360608250289,0.00131079367294891,0.0383095180624153,21,36,10,33,155,21,34,18,6,20,47,34,45,5,18,86,29,22,66,10,90,27,9,58,44,21,39,7,31,33,24,35,149,13,23,TRUE,FALSE
"290","PGEN_.00g092320",122.391277708732,3.69461576119781,1.13976418246969,3.24156155985896,0.00118876756298751,0.0359313651987462,29,157,10,218,195,125,142,56,43,44,154,196,81,30,88,300,141,37,95,28,360,63,8,101,217,70,71,40,125,153,61,36,535,56,245,TRUE,FALSE
"291","PGEN_.00g235470",22.4397547099413,4.63359007157519,1.33369513375024,3.47424981490778,0.000512283844928059,0.021096645268686,7,27,2,21,57,55,38,4,12,16,17,12,6,5,9,39,28,10,7,3,44,12,3,7,22,8,8,1,11,25,9,20,171,4,47,TRUE,FALSE
"292","PGEN_.00g243440",49.0461976771724,-4.090115752825,0.999633494220899,-4.09161535349792,4.28378768166639e-05,0.00476303642855282,26,46,67,19,26,55,16,41,82,37,34,15,83,30,17,25,155,171,49,22,18,19,28,6,31,56,61,70,60,12,83,14,20,46,37,FALSE,TRUE
"293","PGEN_.00g059780",22.2511151269439,2.21229009340163,0.67934488896151,3.25650509681979,0.00112792905449927,0.0347675755338599,43,11,21,44,32,34,14,5,23,73,33,22,25,18,10,31,10,19,35,19,4,14,24,29,27,27,12,6,16,30,14,19,22,10,43,TRUE,FALSE
"294","PGEN_.00g005400",28.6589224493481,2.63927468367206,0.827768309985893,3.18842199179748,0.00143051602157792,0.0397558615391833,11,26,16,37,44,48,32,20,16,15,25,45,20,12,18,50,18,22,22,13,79,17,20,42,46,13,19,12,29,35,28,21,94,15,21,TRUE,FALSE
"295","PGEN_.00g325090",29.3468594801624,3.55541007978432,0.997132546273358,3.56563437135029,0.000362977126626547,0.0176586604793765,10,19,10,41,52,66,40,13,14,11,36,25,18,8,32,60,15,20,15,8,75,16,12,25,27,16,26,11,34,33,22,17,152,8,39,TRUE,FALSE
"296","PGEN_.00g297210",18.0099048700087,5.70389508765494,1.35494894951111,4.20967527205582,2.55737985121833e-05,0.00319222555359475,3,11,2,28,93,9,33,1,5,11,32,16,15,3,6,78,10,4,23,7,38,7,1,16,10,4,6,2,10,14,7,13,97,4,34,TRUE,FALSE
"297","PGEN_.00g079760",6.1210173694036,-2.70189654468931,0.791622148245838,-3.41311388353202,0.000642250972548256,0.0237327933565087,5,12,12,7,3,6,7,6,6,4,4,9,9,0,2,8,4,5,7,5,4,18,12,9,4,7,9,7,10,3,4,0,3,7,5,FALSE,TRUE
"298","PGEN_.00g344570",18.3305916413776,-5.11599600680604,1.41465635579691,-3.61642315877064,0.000298701933370979,0.0156291393960874,10,6,4,6,12,7,8,7,187,15,5,3,31,7,2,11,8,35,13,14,23,13,15,15,6,4,8,67,5,6,7,3,11,11,10,FALSE,TRUE
"299","PGEN_.00g007100",17.2689428884364,2.60067902742404,0.723251357796324,3.59581630838282,0.000323375934501388,0.0166404979848999,16,13,17,22,23,17,14,9,15,41,11,11,5,66,22,33,6,7,23,6,17,11,12,28,20,19,25,8,16,17,12,10,14,10,10,TRUE,FALSE
"300","PGEN_.00g225980",7.5416247851644,2.58514147916271,0.835699419921856,3.09338671002601,0.00197886090891509,0.0491871355263864,11,3,5,15,12,5,6,2,9,5,13,9,3,8,7,25,2,6,10,2,12,7,3,5,5,5,7,4,12,4,5,10,21,5,15,TRUE,FALSE
"301","PGEN_.00g088100",65.438964818501,5.27081161801674,1.19095561240136,4.42569946615312,9.61302821254645e-06,0.00181380364137638,38,22,7,50,115,196,40,22,29,72,129,158,32,7,38,64,35,18,53,29,272,75,16,40,59,9,76,3,28,106,22,34,287,16,74,TRUE,FALSE
"302","PGEN_.00g039120",21.2170803824849,5.85039647302304,1.2872877681917,4.54474641768818,5.50014290102637e-06,0.00123592449053832,15,11,3,45,43,30,15,7,2,13,29,9,9,3,6,89,12,9,25,7,51,9,0,19,29,5,18,2,13,43,7,9,140,2,28,TRUE,FALSE
"303","PGEN_.00g272530",197.762080320881,-2.79074944206826,0.819111402792739,-3.40704503997048,0.000656702893438694,0.0240527092117413,146,244,285,160,112,247,108,263,633,255,181,66,299,23,98,155,336,368,170,90,193,146,202,120,173,102,171,108,288,103,280,87,136,244,175,FALSE,TRUE
"304","PGEN_.00g085640",6.54002583251053,2.91849418130093,0.941267229111374,3.10060107378455,0.00193128288464527,0.0484429027955243,5,6,6,10,17,6,7,4,3,5,19,5,6,3,5,6,2,0,5,4,14,8,4,10,3,25,2,1,8,6,6,6,12,4,8,TRUE,FALSE
"305","PGEN_.00g169020",122.578415536163,4.15934721105948,1.32630903339053,3.13603172891514,0.00171250675190185,0.0446147418021627,45,102,13,187,277,112,182,36,33,56,184,89,87,13,21,331,133,27,99,37,372,68,3,105,122,40,105,13,89,169,67,54,798,37,161,TRUE,FALSE
"306","PGEN_.00g133710",39.3936629392384,5.618900588523,1.22145018773149,4.60018807558464,4.22109656124059e-06,0.00105130630954258,12,35,1,83,60,57,42,14,10,38,95,37,16,11,9,115,15,12,32,9,98,43,2,47,55,10,25,3,33,61,7,15,242,9,66,TRUE,FALSE
"307","PGEN_.00g289380",19.683603127634,6.250975588214,1.25725271572148,4.97193246039389,6.6288800515292e-07,0.000471490328625591,6,18,1,14,32,33,23,2,9,19,18,24,12,4,17,36,2,6,13,2,139,17,2,17,26,7,9,2,8,20,3,12,70,7,44,TRUE,FALSE
"308","PGEN_.00g108670",59.3216842693371,-1.34109988453949,0.42737545224428,-3.1379899746159,0.00170110695181854,0.0444106601069104,63,54,66,69,26,58,70,50,95,31,70,70,40,43,66,64,33,92,85,49,30,75,87,39,68,52,67,80,71,65,81,47,43,83,54,FALSE,TRUE
"309","PGEN_.00g293880",365.906368289349,4.33763394170599,1.25151011893875,3.46591999222842,0.000528420500017483,0.0212271628603797,113,231,23,362,546,924,373,94,94,240,423,379,186,139,113,830,418,124,230,118,1009,175,14,216,703,80,198,285,179,329,191,158,2214,130,453,TRUE,FALSE
"310","PGEN_.00g347270",17.1619740308681,-3.12514333013555,0.954569086476774,-3.27387862692072,0.00106082165776352,0.0336142801631784,7,14,13,10,6,25,15,19,48,17,3,36,16,6,9,8,24,39,8,17,15,12,33,24,15,8,9,27,22,2,23,8,5,31,10,FALSE,TRUE
"311","PGEN_.00g081050",4.83912966505342,4.11877373847991,1.19656637333109,3.44216069436562,0.000577087325468138,0.0222491283716864,2,2,0,2,4,19,5,0,2,4,6,10,0,4,2,20,6,2,4,3,14,4,3,2,6,4,2,3,4,5,3,5,5,3,10,TRUE,FALSE
"312","PGEN_.00g069020",6.13937072766263,5.09128799882226,1.31387344610733,3.8750216117895,0.000106615236889484,0.00829799715615464,3,3,2,3,13,4,6,2,3,2,5,6,0,3,6,19,4,2,6,0,27,0,4,11,6,3,6,0,6,7,2,3,35,4,7,TRUE,FALSE
"313","PGEN_.00g056850",7.25058787489447,7.81094234832706,1.57270662427468,4.96656034111221,6.81508545351372e-07,0.000471490328625591,0,2,0,3,21,12,9,0,4,3,4,10,2,5,12,45,2,3,2,1,30,1,0,2,12,9,3,4,0,5,0,5,25,1,19,TRUE,FALSE
"314","PGEN_.00g038400",17.3611939235952,4.47828448245352,1.43353960663269,3.12393495215161,0.00178449902094202,0.0461044944145042,4,21,3,35,41,33,16,4,1,4,46,17,16,5,8,46,20,7,7,0,35,5,2,20,11,3,12,2,17,17,12,3,103,2,36,TRUE,FALSE
"315","PGEN_.00g000820",14.3949635897378,4.61482187394667,1.43309050633957,3.22018871350557,0.00128106235746688,0.0378034823164337,6,13,1,31,31,17,20,9,6,6,30,2,3,3,0,56,7,7,3,2,31,11,0,24,17,6,5,2,22,8,6,14,88,5,26,TRUE,FALSE
"316","PGEN_.00g119470",33.4404010674543,4.94204702455183,1.39028094547656,3.5547110392553,0.000378394703024581,0.0177816952330759,4,37,9,53,24,22,10,16,11,7,75,26,9,8,5,75,26,6,12,6,175,25,2,14,27,7,15,5,15,35,31,17,257,24,55,TRUE,FALSE
"317","PGEN_.00g260080",4.87174486850729,4.60561498847567,1.43343423178209,3.21299358307483,0.00131359224384898,0.0383095180624153,2,1,0,1,12,3,5,1,2,6,7,9,2,2,0,4,3,2,2,4,16,4,2,4,5,0,2,2,0,9,4,4,31,4,14,TRUE,FALSE
"318","PGEN_.00g116150",17.8829915577636,4.52677363442551,1.18977250088377,3.80473883121604,0.000141953888012333,0.0100440441330544,9,15,6,48,27,32,16,4,9,14,25,21,4,11,4,36,16,1,6,5,16,9,5,11,18,4,8,6,7,18,11,4,162,10,29,TRUE,FALSE
"319","PGEN_.00g200830",10.7708439672939,-2.57365559107369,0.674357386061414,-3.8164564432298,0.000135381960901413,0.00963378033774457,18,9,11,12,7,11,15,7,19,11,11,4,13,2,10,10,14,20,6,9,2,10,13,8,11,13,23,14,16,8,9,6,8,9,9,FALSE,TRUE
"320","PGEN_.00g113260",15.6079092765066,3.3827400326682,0.960010052615132,3.52365063621301,0.000425645072118858,0.0188990826403018,23,14,9,38,11,8,14,4,8,7,31,17,4,2,16,36,3,2,35,14,26,6,12,27,8,8,20,1,14,19,12,36,67,14,19,TRUE,FALSE
"321","PGEN_.00g288000",9.99895509425831,3.38345717026529,1.05115917163687,3.21878670857864,0.00128734202749242,0.0378989840859649,7,6,2,6,22,14,7,6,2,4,11,13,13,4,4,17,2,2,12,6,23,15,6,6,7,5,7,2,13,8,7,16,47,3,35,TRUE,FALSE
"322","PGEN_.00g094610",5.72586471614951,4.987945677136,1.4369172610655,3.47128245466087,0.000517978843934864,0.021096645268686,3,0,2,11,19,6,2,2,0,0,9,4,12,5,4,8,0,1,9,4,18,3,11,10,5,0,7,0,0,6,3,7,20,2,11,TRUE,FALSE
"323","PGEN_.00g280310",11.4528548917544,4.77928126674151,1.23940428145907,3.85611163220702,0.000115204893843664,0.00864244905442859,4,12,0,15,25,16,10,7,6,4,8,29,4,2,2,34,2,2,8,9,52,14,5,16,12,3,9,1,4,12,7,7,46,4,18,TRUE,FALSE
"324","PGEN_.00g319930",13.1936398316985,-2.38514322511499,0.719739439296602,-3.31389818994215,0.000920050009688746,0.0306399388238225,17,18,8,9,8,11,13,13,24,17,12,17,13,3,11,10,31,20,10,14,14,15,17,3,14,11,13,12,22,8,16,4,6,6,14,FALSE,TRUE
"325","PGEN_.00g117980",50.1228547903119,4.96750759875748,1.13922570473791,4.36042443398018,1.2981040590239e-05,0.00225174466144379,6,75,8,89,50,48,65,10,6,50,49,59,26,16,29,66,20,12,41,16,191,21,6,40,63,58,22,32,38,98,14,23,301,7,93,TRUE,FALSE
"326","PGEN_.00g093800",11.0980703624547,5.69105575155619,1.57738098899999,3.60791450590776,0.000308668160216213,0.015949562652168,3,6,0,1,6,81,16,0,4,11,10,13,7,8,17,22,8,2,12,1,50,4,2,1,28,7,0,6,4,4,3,4,10,5,8,TRUE,FALSE
"327","PGEN_.00g342070",9.64046373958589,4.57103411981107,1.25708718466737,3.63621089735362,0.00027667783949662,0.0151117067335588,2,8,0,14,15,12,10,5,2,4,11,6,7,2,8,27,9,4,7,5,38,7,5,7,8,1,4,3,5,8,1,7,56,4,20,TRUE,FALSE
"328","PGEN_.00g005530",44.4250247769524,4.24981113359094,1.33253214153228,3.18927476578845,0.00142630238323789,0.0397354442471174,17,26,5,38,108,26,46,18,14,51,54,37,17,4,8,94,67,16,23,21,110,32,13,27,16,3,25,7,27,66,20,24,378,6,70,TRUE,FALSE
"329","PGEN_.00g283950",13.6302064484486,-4.66931616373474,1.46401593872148,-3.18938888589727,0.00142573937364686,0.0397354442471174,3,22,4,5,3,15,3,5,80,9,5,6,31,39,3,1,20,16,6,13,10,5,5,3,4,6,11,28,5,1,51,4,5,8,2,FALSE,TRUE
"330","PGEN_.00g164270",41.2801912088425,4.39659248825087,1.39812616352525,3.14463215334248,0.0016629578330423,0.0436894807908772,14,36,6,104,66,60,90,11,6,60,40,34,22,3,7,64,16,7,21,16,163,13,1,50,12,5,40,3,60,123,37,25,186,8,59,TRUE,FALSE
"331","PGEN_.00g348850",34.8785066347805,3.88488527001707,1.09118643701314,3.56023969712362,0.000370516432848008,0.0177720476098435,17,38,12,43,65,67,41,15,18,44,31,34,27,8,25,68,20,20,25,14,162,26,1,25,38,26,23,7,32,46,21,10,112,5,36,TRUE,FALSE
"332","PGEN_.00g212030",31.7345325364141,1.8304373812062,0.570052979693436,3.21099519941213,0.00132276144509291,0.0383754911936815,27,31,18,44,37,50,30,18,21,70,42,31,32,24,61,34,28,9,40,31,37,30,26,29,31,63,27,17,26,35,18,24,40,27,21,TRUE,FALSE
"333","PGEN_.00g308130",39.1952798108642,3.1151885293168,0.866892497987191,3.59351192512319,0.000326250709995719,0.0167193419406448,23,30,10,48,106,74,44,19,13,39,70,47,43,12,24,61,11,23,41,27,93,72,11,30,22,18,23,13,26,75,29,19,111,25,82,TRUE,FALSE
"334","PGEN_.00g305410",21.9433279322452,5.05677278580823,1.5266508228711,3.31233096006735,0.000925220205197561,0.0307247125742006,6,18,1,22,21,39,15,9,3,5,14,12,6,4,8,32,34,5,13,4,152,7,2,9,29,4,15,4,8,9,10,6,149,5,21,TRUE,FALSE
"335","PGEN_.00g152150",55.0390872796303,5.06357519028754,1.23492319473839,4.10031588349932,4.12586577586608e-05,0.0046287753609784,13,58,3,89,171,98,113,38,16,33,85,45,19,13,23,189,35,24,24,20,83,13,4,20,78,8,30,7,23,90,21,50,293,6,149,TRUE,FALSE
"336","PGEN_.00g112860",19.6598854938345,-5.05785529774236,1.3919311729008,-3.63369640411295,0.000279389590114398,0.0151931815095834,1,14,9,10,6,3,4,6,74,6,5,7,55,18,14,7,32,96,0,6,21,34,9,3,20,16,8,49,6,12,24,8,5,30,4,FALSE,TRUE
"337","PGEN_.00g296350",15.2041188094321,-2.06179645682076,0.64534816163949,-3.19485911540032,0.0013989911480447,0.0395048452757385,11,17,11,11,6,7,22,29,31,5,6,16,15,11,26,20,9,39,13,19,11,20,23,13,9,18,16,8,13,5,19,21,14,15,13,FALSE,TRUE
"338","PGEN_.00g286010",7.80283233651739,-2.89580391008828,0.934404597382363,-3.0990899640269,0.00194116066617111,0.0484434344204987,6,5,5,10,3,2,8,8,11,5,3,4,15,13,5,4,3,16,2,7,4,8,22,20,4,10,13,8,8,0,10,4,2,20,7,FALSE,TRUE
"339","PGEN_.00g291220",33.3343215949746,-5.5520380285267,1.52539180959789,-3.63974553527351,0.000272907600434471,0.0149897137932251,9,8,3,11,5,9,11,4,23,31,7,6,9,32,22,6,23,136,4,15,5,24,30,7,14,13,4,400,5,3,7,6,4,32,6,FALSE,TRUE
"340","PGEN_.00g174890",44.5758870278086,4.25924994612659,1.2458317171471,3.41880037849742,0.000628978518018513,0.0233115163240611,6,57,12,97,29,97,29,19,9,19,49,61,39,4,26,81,42,9,43,15,185,31,6,32,94,10,31,6,40,56,22,11,198,18,52,TRUE,FALSE
"341","PGEN_.00g210620",35.5119027967126,-1.82304875973267,0.553536781403398,-3.29345550463808,0.00098964004083326,0.032010356957134,25,43,36,47,28,40,25,42,78,27,33,51,48,15,19,37,40,58,28,33,25,27,35,33,26,29,34,37,53,19,32,27,22,51,43,FALSE,TRUE
"342","PGEN_.00g162900",331.560984111478,-7.25973897598294,2.00654851643534,-3.61802314597404,0.000296861853130511,0.0156119777828627,19,193,147,13,10,377,45,743,237,332,13,60,189,61,487,22,1809,330,27,157,26,97,706,33,208,46,24,2313,29,25,11,14,14,136,39,FALSE,TRUE
"343","PGEN_.00g070040",1771.90163407831,4.97723059207804,1.55932801550784,3.19190737457317,0.00141336648602263,0.0397158220064648,743,1402,176,1828,8275,648,2753,364,215,1135,3429,279,1601,192,109,5086,637,223,1128,417,5895,1419,55,2479,320,202,2019,104,1492,2991,676,760,10319,224,3582,TRUE,FALSE
"344","PGEN_.00g093880",11.5135538004247,5.1437610100294,1.44682557865348,3.55520463967504,0.000377685013384907,0.0177816952330759,4,7,2,14,25,9,12,2,1,10,9,5,9,5,1,42,10,4,7,6,56,2,2,6,4,0,4,1,7,27,9,6,65,3,19,TRUE,FALSE
"345","PGEN_.00g095310",5.20764371687925,7.53887260844341,1.60689516823994,4.69157712179873,2.71107039150763e-06,0.000844023989636114,0,6,4,12,10,5,3,2,6,3,8,11,0,2,0,13,0,0,11,0,25,2,0,4,3,1,3,0,8,6,0,10,18,1,13,TRUE,FALSE
"346","PGEN_.00g199790",13.1428000769283,3.51391148857258,0.882587317243958,3.98137546270824,6.85176178576994e-05,0.00646401435743887,5,12,2,6,25,27,14,7,14,13,26,10,10,11,7,21,9,12,19,5,24,12,8,17,22,8,7,2,9,13,7,16,44,3,13,TRUE,FALSE
"347","PGEN_.00g034430",8.62879876164343,5.29017099799015,1.54240391309932,3.42982208036546,0.000603977145009529,0.0227919011721323,2,19,0,6,25,3,28,3,1,6,11,16,3,0,6,12,2,0,14,6,31,6,2,10,8,1,2,2,3,8,0,6,49,2,17,TRUE,FALSE
"348","PGEN_.00g207910",63.3273560846966,1.89068368381479,0.608843033089435,3.10537130435894,0.00190040299644594,0.0480229408207691,50,61,22,56,207,59,77,55,39,54,111,112,74,32,45,103,28,43,68,43,95,56,71,87,50,43,49,23,51,75,53,46,116,50,99,TRUE,FALSE
"349","PGEN_.00g251840",20.8548761116326,2.08671441712816,0.672174057014577,3.10442569949246,0.00190648805536295,0.0480229408207691,6,15,12,27,34,36,17,7,21,9,25,36,22,9,33,49,9,14,18,16,42,21,21,29,22,28,22,13,17,18,13,13,38,19,15,TRUE,FALSE
"350","PGEN_.00g341020",7.6972058762162,3.93621261211708,1.077689108503,3.65245652114347,0.000259743585268612,0.014586563737767,4,8,0,12,16,4,6,4,3,7,12,12,6,3,3,26,2,8,9,2,25,5,1,10,4,4,9,3,6,8,3,6,30,3,13,TRUE,FALSE
"351","PGEN_.00g060690",14.2010301458501,4.09092682261233,1.01541311680402,4.02882999531106,5.60551349454393e-05,0.00574618323234737,6,7,15,8,36,20,5,7,9,9,15,14,5,6,8,36,9,5,30,12,23,17,0,19,15,5,9,2,11,19,7,10,56,5,55,TRUE,FALSE
"352","PGEN_.00g214040",47.6972494993864,5.57523953401713,1.24101339824076,4.49248939771358,7.03954240896244e-06,0.0014371052724395,14,24,5,53,82,66,22,11,13,15,51,56,56,5,36,65,3,22,43,5,170,43,1,65,58,37,55,3,34,45,16,58,316,13,105,TRUE,FALSE
"353","PGEN_.00g156260",31.368752557627,4.079971035591,1.2366126805368,3.29931198329612,0.000969221289869163,0.0317624019019492,25,17,15,36,118,11,85,16,10,25,32,27,16,2,7,69,9,7,15,12,168,30,13,51,13,27,23,1,19,59,14,9,79,9,49,TRUE,FALSE
"354","PGEN_.00g040950",14.1526810454537,4.96597176303734,1.46907275069068,3.38034434353411,0.000723950681661738,0.0259320528993135,4,7,2,14,25,7,4,4,6,4,22,9,8,0,5,30,7,3,15,9,82,24,0,11,7,1,8,0,11,25,11,7,87,6,25,TRUE,FALSE
"355","PGEN_.00g057170",348.210829389859,5.29123691425269,1.16575530796701,4.53889154790143,5.6550710045539e-06,0.00123592449053832,106,194,28,443,757,849,339,121,120,173,325,601,237,102,267,757,210,102,327,83,1195,218,13,200,539,147,208,153,179,368,120,112,1892,78,399,TRUE,FALSE
"356","PGEN_.00g163390",48.7912013259523,-4.5198341996123,1.16320117902845,-3.88568571034929,0.000102041451879413,0.00804254557122994,35,18,48,12,53,24,15,55,366,47,38,2,143,17,13,27,40,85,25,46,43,65,70,23,18,11,40,80,15,29,16,16,28,34,25,FALSE,TRUE
"357","PGEN_.00g191400",38.3098961938737,3.95980017049551,1.04613421016101,3.78517415072972,0.000153600976079487,0.0104524205197697,18,43,6,64,91,45,32,31,19,34,61,63,38,22,28,70,9,17,30,9,130,48,9,32,23,14,36,4,21,35,25,9,168,13,67,TRUE,FALSE
"358","PGEN_.00g282910",205.362822345061,1.95598493493693,0.601137678802373,3.25380524946261,0.00113870314772667,0.034926774134582,125,262,109,244,316,221,155,113,169,201,255,301,114,202,237,363,176,121,173,134,399,212,125,154,178,203,165,181,169,229,166,137,543,110,277,TRUE,FALSE
"359","PGEN_.00g095390",65.7927344413007,4.49415626344533,1.27509034406355,3.52457869700671,0.000424156802364451,0.0188990826403018,17,33,7,129,147,68,72,28,15,22,117,61,50,14,16,154,48,14,62,27,229,55,2,37,50,15,60,6,41,100,66,27,397,22,109,TRUE,FALSE
"360","PGEN_.00g145150",18.63264702862,4.18551378843312,1.13956844556188,3.67289372106947,0.000239819242832482,0.0141538816634735,2,12,7,13,14,47,32,16,6,20,12,25,11,8,15,32,11,5,13,4,73,5,4,18,28,9,11,13,6,27,13,7,81,6,24,TRUE,FALSE
"361","PGEN_.00g249650",128.21366882413,-3.42437731961214,1.06772767184101,-3.20716359603917,0.00134050740136926,0.0383754911936815,80,82,63,88,47,286,55,142,492,81,51,77,162,73,58,74,177,471,60,103,84,162,140,23,83,116,40,299,68,33,68,43,86,132,93,FALSE,TRUE
"362","PGEN_.00g326270",7.59912902226013,-3.4491623780131,1.04527998176111,-3.29974976867143,0.000967710722222546,0.0317624019019492,7,6,15,10,1,6,4,7,28,11,9,10,9,3,11,6,19,10,6,5,1,8,10,4,2,3,4,14,6,1,7,3,2,2,6,FALSE,TRUE
"363","PGEN_.00g074210",14.8880681405187,-3.07364001725356,0.77757601000748,-3.95284831025586,7.72263967594894e-05,0.00677253745666142,44,27,25,7,11,6,27,21,7,3,7,7,12,9,22,13,14,3,13,17,16,15,26,12,6,19,49,0,20,12,25,10,9,20,12,FALSE,TRUE
"364","PGEN_.00g199190",53.2361109169323,5.39735736578909,1.72673735010649,3.12575468727553,0.0017734942542321,0.0459779394838422,10,103,4,40,79,7,63,11,7,36,88,5,25,5,0,106,6,4,32,5,395,29,4,70,10,2,30,4,60,197,36,10,282,8,67,TRUE,FALSE
"365","PGEN_.00g017110",33.515529964213,-1.89296468303974,0.435802225890264,-4.34363243366361,1.40145927280536e-05,0.0023907359348281,29,38,29,41,31,19,46,43,47,17,36,33,37,30,29,20,24,38,29,37,9,64,64,23,21,36,28,24,49,30,58,53,19,47,40,FALSE,TRUE
"366","PGEN_.00g180900",63.6189180059351,-6.28021531647985,1.31025222165763,-4.79313464436229,1.64195344610818e-06,0.000730258795156611,22,18,33,25,20,25,8,69,533,57,15,12,150,8,39,24,73,167,25,50,61,105,106,20,19,6,9,166,31,13,36,25,27,48,17,FALSE,TRUE
"367","PGEN_.00g273630",12.6051639913969,5.43810189655029,1.52437811809151,3.56742322131904,0.000360508962515762,0.0176586604793765,2,16,2,8,30,15,8,9,5,13,18,17,11,2,5,17,9,5,9,0,76,0,1,13,6,6,5,2,6,18,5,0,66,3,14,TRUE,FALSE
"368","PGEN_.00g026190",399.354590524804,2.12443053949099,0.618968632263576,3.43221033951579,0.000598683033952595,0.0227298775055234,374,547,239,457,923,537,376,168,270,345,651,457,349,251,314,719,189,247,493,239,779,461,250,338,289,245,412,172,404,609,262,242,946,224,645,TRUE,FALSE
"369","PGEN_.00g279590",304.438957377917,4.83152174187,1.23964008208703,3.89751978149638,9.71828862744761e-05,0.00772054609133004,48,201,35,260,490,1151,211,71,53,205,354,825,97,113,227,786,417,40,199,100,778,155,15,224,607,112,106,287,137,369,190,83,1042,54,306,TRUE,FALSE
"370","PGEN_.00g240940",180.741986930292,3.21787907096999,1.00430867292713,3.20407376508186,0.00135497755903649,0.038700769593306,78,275,38,348,249,480,158,124,45,113,189,270,135,48,408,386,172,94,165,74,490,124,25,93,295,91,177,40,162,138,91,48,423,83,236,TRUE,FALSE
"371","PGEN_.00g015880",374.554400063693,-0.842130646524563,0.267981768360317,-3.14249231086597,0.00167516112910808,0.0438251713041658,593,511,385,424,333,319,359,353,418,395,353,361,325,341,403,481,287,436,464,356,282,519,406,323,274,470,412,364,449,352,412,242,229,359,502,FALSE,FALSE
"372","PGEN_.00g036450",4.66342550480312,3.76269963213679,1.06453645847124,3.53458972888569,0.000408408743873914,0.0185031374665104,4,3,5,5,6,7,2,5,0,3,6,13,0,2,17,4,0,1,5,2,2,4,2,4,13,14,3,3,2,3,8,8,7,5,5,TRUE,FALSE
"373","PGEN_.00g167440",15.5863441096192,-3.76880043299236,1.09977602204518,-3.42687998051074,0.000610558864115536,0.0229706632472229,12,5,7,10,13,12,11,7,105,3,15,9,30,3,6,11,17,40,8,14,17,19,20,15,6,9,8,29,7,7,8,6,12,14,8,FALSE,TRUE
"374","PGEN_.00g098800",4.71775574752962,4.50421400379637,1.42715886187059,3.15607051473768,0.00159910196028148,0.0428626248011875,1,3,0,10,11,3,2,7,1,6,6,4,4,2,4,8,5,0,4,3,21,0,2,5,1,0,3,2,1,8,1,3,19,3,8,TRUE,FALSE
"375","PGEN_.00g126720",7.5074326532364,6.22655879930125,1.84479417021442,3.37520515829554,0.000737606815696258,0.0261692811278219,0,13,0,7,16,10,12,0,4,2,5,8,6,0,0,10,9,0,13,3,36,2,1,12,5,3,0,2,2,14,0,10,34,0,18,TRUE,FALSE
"376","PGEN_.00g238050",15.8223210000751,5.01609333655136,1.58778972199118,3.15916727956954,0.00158220646686029,0.0427401673141242,3,25,5,12,28,39,15,0,3,14,14,10,12,2,4,28,5,7,22,0,80,12,1,21,18,0,12,4,13,22,10,3,76,0,21,TRUE,FALSE
"377","PGEN_.00g083730",6.71833721460123,-4.05589343727643,1.16988588707975,-3.46691372386815,0.000526470843184917,0.0212172861170931,2,4,7,3,8,10,10,16,16,0,5,3,18,0,2,3,3,23,2,7,2,8,15,6,4,3,2,9,2,0,9,8,4,8,8,FALSE,TRUE
"378","PGEN_.00g340770",16.6015206638905,4.49426428473572,1.15140058281151,3.90330207560043,9.48891511927105e-05,0.00770517537844991,7,16,3,19,41,18,19,7,1,17,21,17,21,2,14,39,9,6,27,8,59,13,4,15,16,4,12,0,10,19,9,11,70,3,30,TRUE,FALSE
"379","PGEN_.00g085800",116.195849920309,4.22284343935971,0.977883019127885,4.31835235581226,1.57198326329514e-05,0.00254232565945641,128,203,50,142,132,193,131,28,21,99,107,135,55,25,124,144,18,51,120,27,328,83,44,124,187,88,97,9,111,126,50,92,661,38,159,TRUE,FALSE
"380","PGEN_.00g024140",17.2027127963869,4.88017227775387,1.51231680634547,3.22695103121075,0.00125116870557785,0.0371856894762792,10,9,0,13,18,12,23,2,3,4,21,18,37,4,2,45,4,3,20,10,68,5,3,20,4,4,10,2,5,23,4,5,155,5,15,TRUE,FALSE
